AVTOSTEKLA.UZ,Физическая культура и спорт,"Узбекистан, 100123, Ташкент, УЧТЕПИНСКИЙ РАЙОН, м-в ЧИЛАНЗАР-Г9А, 17",2.715716302
ЦЕНТР ГОСУДАРСТВЕННЫХ УСЛУГ ШАЙХАНТАХУРСКОГО РАЙОНА,Физическая культура и спорт,"Узбекистан, 100200, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ТУРККУРГОН, 1",1.494999585
GOKANG COMPANY ООО,Физическая культура и спорт,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, пр. 9-й АБДУЛЛЫ КАХХАРА, 1 А. офис 309",3.792578909
POWER ENERGY SYSTEM ООО,Физическая культура и спорт,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. ШИРОК, 2",3.290730123
VALESCO ООО,Физическая культура и спорт,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ГЛИНКИ, 14/7",1.19465865
ORIENT LOGISTICS CENTER СП ООО,Физическая культура и спорт,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ФАРГОНА ЙУЛИ, 13/11",2.296074761
TECHNO MART СЕТЬ МАГАЗИНОВ Шайхантахур №2,Физическая культура и спорт,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. КИЧИК ХАЛКА ЙУЛИ,",2.465989612
CREDIT PLANET ООО,Физическая культура и спорт,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. БУЮК ИПАК ЙУЛИ, 156 Б",4.9498926
SALYTE ЧП,Физическая культура и спорт,"Узбекистан, 100121, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. КИЧИК ХАЛКА ЙУЛИ, 6 А",4.726377715
SARAYA ТМ,Физическая культура и спорт,"Узбекистан, 100022, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. БОБУРА, 77/204",1.311210049
МАМИНА РАДОСТЬ МАГАЗИН №2,Физическая культура и спорт,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. БЕШАРИК, 1. магазин № 106, 151",1.462474723
ECO TAPE СП ООО,Физическая культура и спорт,"Узбекистан, 100208, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ДИЙДОР, 71",3.19295137
БИЛИМДОН КОММУНАЛЧИ ТЧСЖ,Физическая культура и спорт,"Узбекистан, 100080, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ЯНГИ КУЙЛЮК, 1/1",1.049455898
ABROR FOOD SERVICE ООО,Физическая культура и спорт,"Узбекистан, Ташкент, УЧТЕПИНСКИЙ РАЙОН, м-в ЧИЛАНЗАР-31, 46, офис 47",1.053671686
AWINER BIOTECH TASHKENT ООО,Физическая культура и спорт,"Узбекистан, 100115, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-1, 27",3.175261407
PERFECT PARTNER PRINT ООО,Физическая культура и спорт,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ,",2.365428369
REVENT TASHKENT ООО,Физическая культура и спорт,"Узбекистан, 100060, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ЧИГИЛ, 8",2.024491065
DOMINANT SPICE PRODUCT ООО,Физическая культура и спорт,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ОЙБЕКА, 44",2.274284741
ADMIRAL SERVICE LYUKS ООО,Физическая культура и спорт,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. ЯНГИ СЕРГЕЛИ ЙУЛИ, 1",2.323048344
KONTINENT AZIA ООО,Физическая культура и спорт,"Узбекистан, 100128, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. АБДУЛЛЫ КАДЫРИ, 7 Б",2.924465391
GIDRANT GLOBUS SERVIS ЧП,Физическая культура и спорт,"Узбекистан, 100115, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-1, 29/17",2.947331816
DRILLFLOT ASIA ООО,Физическая культура и спорт,"Узбекистан, 100017, Ташкент, ул. ОСИЁ, 85",3.113550978
YAMAHA TASHKENT МАГАЗИН МУЗЫКАЛЬНЫХ ИНСТРУМЕНТОВ,Физическая культура и спорт,"Узбекистан, 100029, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ТАРАСА ШЕВЧЕНКО, 8",3.51971991
PREMIER ENGINEERING,Физическая культура и спорт,"Узбекистан, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ПАРКЕНТСКАЯ, 327 А",3.489634446
DAVO АПТЕКА №36,Физическая культура и спорт,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-11, 16",1.908704604
VIVASAN ЧП,Физическая культура и спорт,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-4, 5",3.534151476
ASAD Kardilologiya Nevrologiya,Физическая культура и спорт,"ул. Тикланиш, 1",4.982699884
Perfect Hair,Физическая культура и спорт,"ул. Катта Дархон, 13",4.497583264
SK-UNI-SERVIS МЕТАЛЛОПРОКАТ,Физическая культура и спорт,"Узбекистан, Ташкент, СЕРГЕЛИЙСКИЙ РАЙОН, ул. ДЖУНАРЫК, 27 А",3.313221448
OSIYO GRAND TEKSTIL ЧП,Физическая культура и спорт,"Узбекистан, 100017, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-5, 25/1",1.508375696
ABAD.UZ,Физическая культура и спорт,"Узбекистан, 100017, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. ШАРАФА РАШИДОВА, 16 А",1.32700939
GREENCODE ООО,Физическая культура и спорт,"Узбекистан, 100022, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. КУШБЕГИ, 6, офис 2",2.688097635
GROWING TRADE ЧП,Физическая культура и спорт,"Узбекистан, 100099, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ШАХРИСТАНСКАЯ, 1",1.87958228
BAYRAM FILM ООО,Физическая культура и спорт,"Узбекистан, 100043, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. МУКИМИ, 22",4.293704108
GAME PORT СП ООО,Физическая культура и спорт,"Узбекистан, 100100, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. БОБУРА, 6",1.195100398
PREMIER TRAVEL SERVICES ООО,Физическая культура и спорт,"Узбекистан, 100047, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. САДЫКА АЗИМОВА, 63",1.359836473
KONKURENT.UZ,Физическая культура и спорт,"Узбекистан, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. УСТА ШИРИН, 125",4.651103633
IMPORT EXPORT ООО,Физическая культура и спорт,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. АБДУЛЛЫ КАДЫРИ, 56, офис 7",4.583127697
ИПАК ЙУЛИ АИКБ ФИЛИАЛ АХМАД ДОНИШ,Физическая культура и спорт,"Узбекистан, 100037, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-11, 7, кв. 3",4.196688339
GRAND CONSULT GROUP ООО,Физическая культура и спорт,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 107 Б",3.581880786
LABOUR SYSTEMS ООО,Физическая культура и спорт,"Узбекистан, 100047, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ИСТИКБОЛ, 15",1.017545286
СЛУЖБА КАДАСТРА ЖИЛЫХ ЗДАНИЙ И СООРУЖЕНИЙ МИРАБАДСКОГО РАЙОНА,Физическая культура и спорт,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. КИЧИК ХАЛКА ЙУЛИ, 9/10",2.413576745
ULUG'BEK BOTIR ДП,Физическая культура и спорт,"Узбекистан, 100043, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ДЖАРКУРГАНСКАЯ, 35 Б",3.225237292
"""Узбекинвест"" Национальная компания экспортно-импортного страхования Филиал в г. Ташкенте (O'zbekinvest)",Физическая культура и спорт,"100017, г. Ташкент, Юнусабадский район, ул. Абдуллы Кадыри, д. 2, этаж 13",3.610076737
"""O`zbekinvest Hayot"" Национальная компания экспортно-импортного страхования Головной офис (O`zbekinvest)",Физическая культура и спорт,"100017, г. Ташкент, Юнусабадский район, ул. Абдуллы Кадыри, д. 2",2.902207566
"""Siemens Uzbekistan"" ООО Представительство в Узбекистане",Физическая культура и спорт,"Узбекистан, 100084, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 107 Б, этаж 9",2.804296676
Госкомитет по делам религии при Кабинете министров РУз.,Физическая культура и спорт,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, просп. ИСЛАМА КАРИМОВА, 43",4.021016936
"""IBR Nova System"" ООО",Физическая культура и спорт,"г. Ташкент, Яшнободский район, ул. Махтумкули, д. 62, офис 55",1.529103676
"""Harvard Education"" учебный центр (""Harvard Education"" ООО) 2",Физическая культура и спорт,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. НАВОИ, 21",4.299477261
"""Beauty"" Салон красоты (""Kurbonova M.S."" Инд П)",Физическая культура и спорт,"г. Ташкент, Яккасарайский район, ул. Кушбеги, д. 2, офис 1",1.721254903
"""Websum"" (""E-Services House"" ООО)",Физическая культура и спорт,"г. Ташкент, Яккасарайский район, ул. Тафаккур, д. 57",2.810739887
"""Telekommunikatsiya Transport Tarmog`i Filiali"" АК",Физическая культура и спорт,"100000, г. Ташкент, Мирзо-Улугбекский район, ул. Олой, д. 23",3.922611383
Международный караван сарай культуры,Физическая культура и спорт,"г. Ташкент, Яккасарайский район, ул. Юсуфа Хос Ходжиба, д. 37А",2.109033913
Музей Геологии ("Геологический музей" ГП),Физическая культура и спорт,"Узбекистан, 100060, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ТАРАСА ШЕВЧЕНКО, 11 А",1.163557075
Дом-музей Тамары Ханум,Физическая культура и спорт,"Узбекистан, 100000, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ТАМАРЫ ХАНУМ, 1 кв. 41",2.517217401
"""Muzic Profi"" ООО",Физическая культура и спорт,"г. Ташкент, Чиланзарский район, м-в Чиланзар-16, д. 15, офис 73",4.290921658
"""Ishonch Tour Akbek"" ООО",Физическая культура и спорт,"Узбекистан, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, м-в ЧИЛАНЗАР-8, 1/38",4.01174493
"""Salsabil"" ООО Туристическое агентство",Физическая культура и спорт,"Узбекистан, 100000, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в БУЮК ИПАК ЙУЛИ, 39, офис 2",3.465717191
"""Otpusk.uz"" (""Oriental Express CA"" ООО) Туристическое агентство",Физическая культура и спорт,"Узбекистан, 100070, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ, 28",3.845916431
"""Malibu Travel"" ООО Туристическая фирма",Физическая культура и спорт,"Узбекистан, 100066, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. БОБУРА, 3, офис 2",2.334466252
Государственная пробирная палата при агентстве по драгоценным металлам при центр. банке РУз,Физическая культура и спорт,"Узбекистан, 100047, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ЗАРАФШАН, 4",3.565331133
"""Uzpaxtasanoat"" АО (""Узхлопкопром"" АО) Ассоциация",Физическая культура и спорт,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ, 8 А",2.309844056
"""Navro`z Dehqon Bozori"" АО Управление рынков",Физическая культура и спорт,"г. Ташкент, Мирзо-Улугбекский район, м-в ТТЗ-2, д. 37",3.088817047
"""Uzbektenderconsulting"" Агентство при Министестве Внешнеэкономических связей",Физическая культура и спорт,"100077, г. Ташкент, Мирзо-Улугбекский район, пр-т Мустакиллик, д. 107",1.042060726
"""Space Travel"" Туристическая компания",Физическая культура и спорт,"Узбекистан, 100060, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ТАРАСА ШЕВЧЕНКО, 21",3.324233736
"""Sam-Buh Elite Hotel"" (""Everest-Tur"" ООО)",Физическая культура и спорт,"Узбекистан, 100070, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, туп. 2-й КАТТА МИРАБАД, 10",1.188213914
"""Karim Ijod Yuksalish"" ЧП",Физическая культура и спорт,"Узбекистан, 100043, Ташкент, ЧИЛАНЗАРСКИЙ РАЙОН, ул. ЗУХУРПОЛВОН, 1/1",1.474631784
"""Miracle"" (""Miracle"" ООО ПИК) Гостиница",Физическая культура и спорт,"Узбекистан, 100007, Ташкент, ЯШНАБАДСКИЙ РАЙОН, просп. МИРЗО УЛУГБЕКА, 1",1.707691312
"""Lux Tour"" ООО",Физическая культура и спорт,"Узбекистан, 100060, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ФИДОКОР, 4, офис 2",1.614926602
"""Golden Valley"" (""Dobusiya"" СП ООО) Гостиница",Физическая культура и спорт,"Узбекистан, 100039, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ЧИНАБАД, 61 А",1.957708006
"""Golden Asia Magic"" ООО",Физическая культура и спорт,"г. Ташкент, Чиланзарский район, м-в Чиланзар-Ц, д. 5, офис 2",4.85475404
"""Enjoy Travel"" OOO Туристическая фирма",Физическая культура и спорт,"Узбекистан, 100128, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, м-в ЛАБЗАК, 2",2.609862743
"""Elegant Tour Lux"" ООО",Физическая культура и спорт,"Узбекистан, 100011, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. НАВОИ, 30",1.709713781
"""Castle Group"" ООО",Физическая культура и спорт,"Узбекистан, 100000, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, просп. МУСТАКИЛЛИК, 75, офис 103",2.87604143
"""Carat Hotel"" ООО",Физическая культура и спорт,"Узбекистан, 100007, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. МАШХАДИ, 72",1.402420693
"""Ax Exotic Travels"" ООО",Физическая культура и спорт,"Узбекистан, 100100, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. УРИКЗОР, 155/9",2.003439143
"""Aspan Tour"" ООО Туристическая фирма",Физическая культура и спорт,"Узбекистан, 100100, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. ШОТА РУСТАВЕЛИ, 54, офис 3",3.55036761
"""Abda Travel"" Узбекско-Малазийское СП ООО Туристическое агентство",Физическая культура и спорт,"Узбекистан, 100029, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. БУЮК ТУРОН, 56",1.087385695
"""Virotex"" (""Virotex Investment"" ЧП)",Физическая культура и спорт,"Узбекистан, 100125, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в БУЗ-2, 69",3.839968548
"""Technotkani"" ООО",Физическая культура и спорт,"г. Ташкент, Яккасарайский район, ул. Бешчинор, д. 2",4.430640186
"""Sitwet Invest"" СП ООО",Физическая культура и спорт,"Узбекистан, 100128, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ЗУЛЬФИЯХАНУМ, 1 А",4.159923947
"""Salus Tex"" ООО",Физическая культура и спорт,"Узбекистан, 100016, Ташкент, ЯШНАБАДСКИЙ РАЙОН, пр. 1-й АЛИМКЕНТ, 30",4.268132938
"""Mega Plast Grafiks"" ООО",Физическая культура и спорт,"Узбекистан, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. ОЛТИНТОПГАН, 40",1.63978922
"""Zarafshon-Ziyo"" ЧП",Физическая культура и спорт,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. МАТБУОТЧИЛАР, 17",2.926428828
"""СУБВР ГАК Узавтойул""",Физическая культура и спорт,"100106, г. Ташкент, Учтепинский район, ул. Тошкент Халка Автомобиль йули, д. 7",3.193371557
"""Schlumberger Oifield Central Asia"" ООО",Физическая культура и спорт,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 107 Б",4.546046761
"""Nazar Optical"" (""Nazar  Optical"" ЧП) (3)",Физическая культура и спорт,"г. Ташкент, Яккасарайский район, ул. Кушбеги, д. 12",1.913252408
"""Dialab"" медицинский центр  (""Dialab Medical Servis"" СП)",Физическая культура и спорт,"г. Ташкент, Олмазорский район, ул. Зиё, д. 24а",3.845332509
"""Sabrina-Servis Plyus"" ЧП",Физическая культура и спорт,"100201, г. Ташкент, Мирзо-Улугбекский район, м-в Хумоюн, д. 39А, офис 3",2.210748801
"""Xalq Sug`urta"" ООО Городской филиал",Физическая культура и спорт,"г. Ташкент, Чиланзарский район, ул. Катартал, д. 46",1.81108284
"""Kfk Collection Shops"" (Kfk Collection Shops ООО) Магазин 4",Физическая культура и спорт,"Узбекистан, 100077, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. АХМАДА ДОНИША,",1.53578633
"""Eclipse"" (""Eclipse Tekstil"" ООО) (1)",Физическая культура и спорт,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ЯНГИШАХАР, 64 Б",4.471856119
"""Poytaxt Tayfun"" ООО Автостоянка",Физическая культура и спорт,"Узбекистан, 100058, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 148",1.633782259
"""Mustang"" (""Mustang Progress"" ООО) АЗС",Физическая культура и спорт,"г. Ташкент, Чиланзарский район, пр-т Бунёдкор",3.198398586
"""Mustang"" (""Avtoyoqilg'i Savdo Servis"" ООО) АЗС",Физическая культура и спорт,"г. Ташкент, Сергелийский район, ул. Янги Сергели йули",1.871896492
"""Mirzaev Shuxrat Teshaevich"" ЧП",Физическая культура и спорт,"Узбекистан, 100171, Ташкент, ЯШНАБАДСКИЙ РАЙОН, пр. 2-й БИРЛАШГАН, 2, офис 19",2.187632132
"""Kapital Sugurta"" АО Ташкентский областной филиал",Физическая культура и спорт,"100022, г. Ташкент, Яккасарайский район, м-в Башлык, ул. Кичик Халка йули, д. 9",4.432953574
"""Kafolat"" АО ГАСК Мирзо-Улугбекское отделение",Физическая культура и спорт,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ПАРКЕНТСКАЯ, 1, кв. 100",2.753152252
"""Express Shina"" ООО Магазин",Физическая культура и спорт,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, м-в БАШЛЫК, 9",1.342173797
"""Alfa Invest"" ООО Центральный офис",Физическая культура и спорт,"Узбекистан, 100128, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ЛАБЗАК, 10",2.450243376
"""More.uz"" (LSH-Group ООО)",Физическая культура и спорт,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в БУЮК ИПАК ЙУЛИ, 1",1.353877178
Посольство Южной Кореи,Физическая культура и спорт,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АФРОСИАБ, 7",4.426361833
"""Узжелдоррасчёт"" центр",Физическая культура и спорт,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ТАРАСА ШЕВЧЕНКО, 7",2.279492834
Посольство Израиля,Физическая культура и спорт,"Узбекистан, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. АБДУЛЛЫ КАХХАРА, 3",3.149747549
"""O'ztemiryo'lmashta'mir"" УП",Физическая культура и спорт,"Узбекистан, 100005, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. МЕХРЖОН, 64, офис 21",3.886036591
"ООН по вопросам образования, науки и культуры (ЮНЕСКО) Представительство",Физическая культура и спорт,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. КИЧИК ХАЛКА ЙУЛИ, 9",4.336980328
"""Roadmax"" ООО",Физическая культура и спорт,"Узбекистан, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ЗУЛЬФИЯХАНУМ, 122",1.292258471
"""Asiana Airlines Inc"" Представительство",Физическая культура и спорт,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АФРОСИАБ, 16",3.843296824
"""TGL Co Ltd"" (""Taewoong Logistics Co. Ltd"")",Физическая культура и спорт,"г. Ташкент, Мирабадский район, ул. Афросиаб, д. 4А",3.45450247
"""Sarbon-Neftegaz"" АО",Физическая культура и спорт,"Узбекистан, 100050, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. КОРАСУВ БУЙИ, 118",4.410414779
"""Neptune"" (""Shenzhen Neptune Logistics"" ООО)",Физическая культура и спорт,"Узбекистан, 100031, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. АФРОСИАБ, 4 Б",2.327499684
"""Sopros Consulting"" ЧП",Физическая культура и спорт,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. КУТБ, 19",2.077793542
"""Diplomat Law"" АБ",Физическая культура и спорт,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, просп. АМИРА ТЕМУРА, 4",1.250400279
Учтепинская аварийная служба электросети,Физическая культура и спорт,"Узбекистан, 100126, Ташкент, УЧТЕПИНСКИЙ РАЙОН, ул. ФОЗИЛТЕПА, 21",3.111544773
"""Orb-Ita Service"" ООО",Физическая культура и спорт,"Узбекистан, Ташкент, МИРАБАДСКИЙ РАЙОН, пр. 5-й САРИКУЛ, 6",3.732359261
"""Frigo Dinamic"" ООО",Физическая культура и спорт,"Узбекистан, 100052, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, ул. ОККУРГОН, 21 А, офис 77",3.168594203
"""Wolfson Sharq Enterprises"" ООО (""Вольфсон Шарк Интерпрайзис"" ООО)",Физическая культура и спорт,"Узбекистан, 100015, Ташкент, МИРАБАДСКИЙ РАЙОН, пр. 4-й КАТТА МИРАБАД, 19 А",3.776268453
"""O`zbekenergota`mir"" АО",Физическая культура и спорт,"Узбекистан, 100084, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. ОСИЁ, 8",3.931794922
"""Global Asia Engineering"" ЧП",Физическая культура и спорт,"Узбекистан, 100180, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, м-в ЮНУСАБАД-15, 48/76",3.1042514
"""Auto Gaz Systems"" ООО",Физическая культура и спорт,"Узбекистан, 100105, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ХАМАЛ, 29",1.762399321
"""Silk Road Transportation"" (""Silk Road Trans Universal"" OOO)",Физическая культура и спорт,"Узбекистан, 100029, Ташкент, МИРАБАДСКИЙ РАЙОН, ул. ЧИМКЕНТСКАЯ, 17",1.349081264
"""UMS Узбекистан"" Яшнобадский филиал",Физическая культура и спорт,"100204, г. Ташкент, Яшнободский район, ул. Бешарик, д. 115",3.555514724
"""Ташфото"" ООО Фотосалон",Физическая культура и спорт,"100029, г. Ташкент, Мирабадский район, ул. Буюк Турон, д. 73",3.988940581
"""Hamidulla-Ota"" ЧП Paynet",Физическая культура и спорт,"г. Ташкент, Олмазорский район, ул. Сагбан, д. 88",4.49307755
"""Asror`S Big Service"" ООО",Физическая культура и спорт,"г. Ташкент, Чиланзарский район, ул. Чилонзор, д. 2",1.92999399
"""Vintage"" (""Perfect Media Group"" ООО) Свадебный салон",Физическая культура и спорт,"г. Ташкент, Юнусабадский район, м-в Юнусабад-11, ул. Янгишахар, д. 16",2.763399505
"""Jabbor Trans Service"" ООО",Физическая культура и спорт,"г. Ташкент, Мирабадский район, 2-й проезд Фаргона йули, д. 109",2.026613023
"""Crystal Lotus"" ООО",Физическая культура и спорт,"100037, г. Ташкент, Юнусабадский район, м-в Юнусабад-11, ул. Янгишахар, д. 16",1.779210951
"""Brilliant Clean"" ООО",Физическая культура и спорт,"Узбекистан, Ташкент, МИРЗО-УЛУГБЕКСКИЙ РАЙОН, м-в КАРАСУ-1, 25 А",3.683951874
"""Чешский зал"" (""Klassik food"" ООО) Ресторан",Физическая культура и спорт,"г. Ташкент, Юнусабадский район, ул. Матбуотчилар, д. 17, этаж 2, ТРК ""Заравшан""",3.869721007
"""Успех"" Кафе  (""Inga Savdo Baraka"" OОО)",Физическая культура и спорт,"Узбекистан, 100005, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ФАРГОНА ЙУЛИ, 23",2.36463391
"""У Лили"" (""Dar'ya va Nur"" ООО) Кафе",Физическая культура и спорт,"Узбекистан, 100007, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. МАШХАДИ, 96",2.591436561
"""Рандеву"" (""Summertime Happiness"" ООО) Ресторан",Физическая культура и спорт,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. БАЙРОКТОЛ, 36 Б",2.358957306
"""Кружка"" (""Aslonxon-Guzari"" ООО) Ресторан",Физическая культура и спорт,"100180, г. Ташкент, Юнусабадский район, м-в Юнусабад-16, ул. Ахмада Дониша, д. 19А",2.499276035
"""Алмаз"" (""Ettinchi Qit`a"" ООО) Кафе",Физическая культура и спорт,"Узбекистан, 100033, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. УРТА ЧИРЧИК, 12",1.591397139
"""Yakka Saroy"" Ресторан",Физическая культура и спорт,"Узбекистан, 100100, Ташкент, ЯККАСАРАЙСКИЙ РАЙОН, ул. АБДУЛЛЫ КАХХАРА, 40 Г",2.400510451
"""XXX"" (""Takvin Diyor"" ООО)",Физическая культура и спорт,"Узбекистан, Ташкент, ЮНУСАБАДСКИЙ РАЙОН, ул. АДХАМА РАХМАТА, 12",2.412444592
"""Xadra Group"" ООО Гриль-бар",Физическая культура и спорт,"г. Ташкент, Шайхантаурский район, ул. Себзор, д. 1",2.474345182
"""Vernissage"" (""O'rikzor Garant Kapital"" ООО) Ресторан",Физическая культура и спорт,"г. Ташкент, Чиланзарский район, ул. Олмазор, д. 167",1.465593322
"""Toj"" (""Toj Yano"" ООО) Кафе",Физическая культура и спорт,"г. Ташкент, Учтепинский район, ул. Катта Хирмонтепа, д. 7А",2.477848616
"""Sulola"" (""Qudratilla"" ООО)",Физическая культура и спорт,"Узбекистан, 100002, Ташкент, АЛМАЗАРСКИЙ РАЙОН, ул. САГБАН,",2.038211851
"""Shum Bola"" (""Afsona-Namuna"" OOO) Детский развлекательный центр",Физическая культура и спорт,"Узбекистан, 100128, Ташкент, ШАЙХАНТАХУРСКИЙ РАЙОН, ул. ЛАБЗАК, 103",3.03765555
"""Fira Trade Plus"" ООО",Физическая культура и спорт,"Узбекистан, 100007, Ташкент, ЯШНАБАДСКИЙ РАЙОН, ул. ПАРКЕНТСКАЯ, 30 В",1.712552689
"""Euro Auto Parts"" ООО",Физическая культура и спорт,"Узбекистан, 100026, Ташкент, БЕКТЕМИРСКИЙ РАЙОН, ул. ПОРЛОК, 4",1.180363367
"""Shafran"" (""Atlas Alyans"" ООО) Кафе",Физическая культура и спорт,"г. Ташкент, Шайхантаурский район, ул. Лабзак",2.74377839
"""Pappa Roti"" (""Fresh Sweet Bun"" ООО)",Физическая культура и спорт,"г. Ташкент, Шайхантаурский район, ул. Коратош, д. 5А",2.662948319
